system,run_id,max_cpus,host_system,payload_size,iterations,workers,category,total_ops,throughput_ops_sec,latency_mean_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,latency_min_ms,latency_max_ms,cpu_db_mean_perc,cpu_client_mean_perc,mem_db_mean_mib,mem_client_mean_mib,io_db_read_mib,io_db_write_mib,io_client_read_mib,io_client_write_mib,resource_samples
redis,2026-06-29-08-22-15,1,wsl,medium,0,4,doc_increment,40000,9456.228,0.4137835,0.3900635,0.6835989,0.8615914,0.163702,6.886728,55.96333333333334,361.54333333333335,149.76666666666668,253.4333333333333,79.4,97587.2,95.0,1607.68,3
redis,2026-06-29-08-22-15,1,wsl,medium,0,4,doc_insert,40000,8611.397,0.45603496,0.425637,0.7491719,0.9953526,0.181839,8.99994,71.88666666666667,365.3933333333334,147.16666666666666,236.76666666666665,79.2,96256.0,95.0,1597.44,3
redis,2026-06-29-08-22-15,1,wsl,medium,0,4,doc_read,40000,10270.115,0.38477743,0.3629545,0.65076643,0.8534723,0.157551,6.606367,52.57,356.33,150.29999999999998,185.74333333333334,79.2,96563.2,95.0,1597.44,3
redis,2026-06-29-08-22-15,1,wsl,medium,0,4,doc_read_partial,40000,11196.313,0.3542437,0.3329585,0.5919099,0.781529,0.159966,6.659725,45.400000000000006,399.0466666666666,150.0666666666667,211.16666666666666,79.2,96972.8,95.0,1597.44,3
redis,2026-06-29-08-22-15,1,wsl,medium,0,4,doc_update_partial,40000,8140.7812,0.48077118,0.452263,0.78607345,0.9964535,0.18749,8.530587,48.11,555.4250000000001,153.075,274.6,79.3,97280.0,95.0,1607.68,4
redis,2026-06-29-08-22-15,1,wsl,medium,0,4,mix_10W_90R,40000,13640.872,0.29142764,0.2702775,0.51052696,0.6705664,0.104897,1.947196,85.64399999999999,226.115,182.69,231.825,71.0,94515.2,95.0,1576.96,10
redis,2026-06-29-08-22-15,1,wsl,medium,0,4,mix_50W_50R,80000,12663.143,0.31433743,0.28952,0.5487453,0.71048975,0.117481,28.478804,85.64399999999999,226.115,182.69,231.825,71.0,94515.2,95.0,1576.96,10
redis,2026-06-29-08-22-15,1,wsl,medium,0,4,mix_90W_10R,40000,11520.464,0.34253097,0.3190585,0.5867611,0.75236046,0.110478,2.524646,85.64399999999999,226.115,182.69,231.825,71.0,94515.2,95.0,1576.96,10
redis,2026-06-29-08-22-15,1,wsl,medium,0,4,queue,80000,12724.089,0.31234854,0.2877975,0.5462367,0.71626234,0.102172,9.181303,83.46,313.9875,179.375,252.425,71.2,95539.2,95.0,1587.2,4
redis,2026-06-29-08-22-15,1,wsl,medium,0,8,doc_delete,80000,16996.71,0.46648657,0.452487,0.68768543,0.91399044,0.16875,12.15381,51.6475,499.21000000000004,149.05,355.03000000000003,79.5,97996.8,95.0,1607.68,4
redis,2026-06-29-08-22-15,1,wsl,medium,0,8,doc_increment,80000,11755.76,0.6676275,0.5085905,0.8062306,1.1346726,0.204251,54.583817,80.978,521.918,154.3,380.72,79.4,97792.0,95.0,1607.68,5
redis,2026-06-29-08-22-15,1,wsl,medium,0,8,doc_insert,80000,13562.954,0.58435667,0.542271,0.85011655,1.2229388,0.189513,25.483448,78.8125,655.37,151.225,431.825,79.2,96563.2,95.0,1597.44,4
redis,2026-06-29-08-22-15,1,wsl,medium,0,8,doc_read,80000,10961.625,0.7161462,0.5446615,0.8351505,1.1991297,0.160637,57.096764,79.542,441.4,152.34,338.294,79.2,96768.0,95.0,1597.44,5
redis,2026-06-29-08-22-15,1,wsl,medium,0,8,doc_read_partial,80000,14249.766,0.5560187,0.54102147,0.82270336,1.1104966,0.188672,12.299636,75.195,570.7025,149.875,400.25,79.2,96972.8,95.0,1597.44,4
redis,2026-06-29-08-22-15,1,wsl,medium,0,8,doc_update_partial,80000,12955.305,0.61144423,0.5616925,0.9375163,1.343416,0.199914,39.39878,63.598,539.15,156.26,362.28000000000003,79.3,97587.2,95.0,1607.68,5
redis,2026-06-29-08-22-15,1,wsl,medium,0,8,mix_10W_90R,80000,16510.182,0.47863546,0.4625435,0.6975356,0.9500921,0.116229996,9.374752,92.618125,385.21750000000003,257.485,420.95875,71.1,95232.0,95.0,1587.2,16
redis,2026-06-29-08-22-15,1,wsl,medium,0,8,mix_50W_50R,160000,16152.528,0.49019313,0.4707615,0.7046928,0.92812926,0.100798,19.125582,92.618125,385.21750000000003,257.485,420.95875,71.1,95232.0,95.0,1587.2,16
redis,2026-06-29-08-22-15,1,wsl,medium,0,8,mix_90W_10R,80000,14919.939,0.5321041,0.491992,0.74406826,1.0272546,0.17758,31.624847,92.618125,385.21750000000003,257.485,420.95875,71.1,95232.0,95.0,1587.2,16
