system,run_id,max_cpus,host_system,payload_size,iterations,workers,category,total_ops,throughput_ops_sec,latency_mean_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,latency_min_ms,latency_max_ms,cpu_db_mean_perc,cpu_client_mean_perc,mem_db_mean_mib,mem_client_mean_mib,io_db_read_mib,io_db_write_mib,io_client_read_mib,io_client_write_mib,resource_samples
berkeleydb,2026-07-11-12-03-09,4,ubuntu,small,100000,4,delete,400000,107950.73,0.03641676,0.030801,0.074382,0.099386,0.0061459998,11.488286,0.0,302.64666666666665,0.0,260.23333333333335,0.0,0.0,0.0,266.24,3
berkeleydb,2026-07-11-12-03-09,4,ubuntu,small,100000,4,insert,400000,105677.25,0.037749056,0.028564999,0.084369,0.131024,0.0053080004,31.335579,0.0,307.675,0.0,215.075,0.0,0.0,0.0,358.39999999999986,4
berkeleydb,2026-07-11-12-03-09,4,ubuntu,small,100000,4,read,400000,548548.0,0.0072534992,0.0053780004,0.017601,0.041556,0.0018159999,0.143037,0.0,389.58,0.0,219.2,0.0,0.0,0.0,0.0,1
berkeleydb,2026-07-11-12-03-09,4,ubuntu,small,100000,4,update,400000,156269.3,0.025194926,0.021162,0.055106,0.074452,0.005168,11.222467,0.0,303.75333333333333,0.0,249.5666666666667,0.0,0.0,0.0,184.32000000000016,3
berkeleydb,2026-07-11-12-03-09,4,ubuntu,small,100000,8,delete,800000,103929.44,0.07622684,0.063976,0.153304,0.20813,0.006286,45.899086,0.0,378.88166666666666,0.0,445.6666666666667,0.0,0.0,0.0,624.6400000000003,6
berkeleydb,2026-07-11-12-03-09,4,ubuntu,small,100000,8,insert,800000,101904.945,0.07744403,0.055943,0.190111,0.335243,0.005168,26.701471,0.0,332.21999999999997,0.0,379.8833333333334,0.0,0.0,0.0,768.0,6
berkeleydb,2026-07-11-12-03-09,4,ubuntu,small,100000,8,read,800000,289209.03,0.026513614,0.011874,0.040439,0.083881,0.001886,46.716103,0.0,402.5566666666667,0.0,435.73333333333335,0.0,0.0,0.0,0.0,3
berkeleydb,2026-07-11-12-03-09,4,ubuntu,small,100000,8,update,800000,131003.3,0.060134273,0.046375,0.11538,0.158332,0.005168,48.55463,0.0,416.51000000000005,0.0,448.03999999999996,0.0,0.0,0.0,368.6399999999999,5
berkeleydb,2026-07-11-12-03-09,4,ubuntu,small,1000000,1,delete,1000000,105729.484,0.0094580995,0.007683,0.014388001,0.019624999,0.005797,22.93306,0.0,96.39571428571428,0.0,388.07142857142856,0.0,0.0,0.0,1064.96,7
berkeleydb,2026-07-11-12-03-09,4,ubuntu,small,1000000,1,insert,1000000,106015.69,0.009432566,0.0071239993,0.022908,0.030521,0.0052380003,13.640895,0.0,115.5025,0.0,340.3875,0.0,0.0,0.0,1290.2399999999998,8
berkeleydb,2026-07-11-12-03-09,4,ubuntu,small,1000000,1,read,1000000,241170.25,0.0041464483,0.003772,0.006704,0.009148999,0.0018850005,0.078223,0.0,98.92,0.0,379.575,0.0,0.0,0.0,0.0,4
berkeleydb,2026-07-11-12-03-09,4,ubuntu,small,1000000,1,update,1000000,128537.0,0.0077798613,0.0071239993,0.011384001,0.016622,0.005168,12.815358,0.0,124.03571428571429,0.0,384.38571428571424,0.0,0.0,0.0,460.8000000000002,7
berkeleydb,2026-07-11-12-03-09,4,ubuntu,small,1000000,2,delete,2000000,91801.14,0.021754175,0.019905,0.041905,0.060134,0.005797,98.751366,0.0,182.14928571428572,0.0,641.5571428571428,0.0,0.0,0.0,2560.0,14
berkeleydb,2026-07-11-12-03-09,4,ubuntu,small,1000000,2,insert,2000000,76236.62,0.026033357,0.018229,0.043791,0.070121996,0.0053080004,685.58795,0.0,123.32300000000001,0.0,551.88,0.0,0.0,0.24,3297.2799999999997,20
berkeleydb,2026-07-11-12-03-09,4,ubuntu,small,1000000,2,read,2000000,288950.16,0.0069188625,0.0038420004,0.021093,0.038134,0.0018849996,53.290974,0.0,187.78833333333333,0.0,624.85,0.0,0.0,0.009999999999999787,819.2000000000007,6
berkeleydb,2026-07-11-12-03-09,4,ubuntu,small,1000000,2,update,2000000,133706.5,0.014894547,0.011245001,0.029543,0.038553,0.005168,22.366495,0.0,184.29,0.0,629.7363636363636,0.0,0.0,0.0,1536.0,11
berkeleydb,2026-07-11-12-03-09,4,ubuntu,small,1000000,4,delete,4000000,102172.375,0.038761243,0.031917002,0.083462,0.115939,0.0055869995,49.814915,0.0,282.4478260869565,0.0,718.2260869565217,0.0,0.0,0.0,5734.4000000000015,23
berkeleydb,2026-07-11-12-03-09,4,ubuntu,small,1000000,4,insert,4000000,99412.25,0.03982005,0.028984,0.094357,0.165317,0.0053080004,32.340527,0.0,247.2417391304348,0.0,705.8913043478261,0.0,0.0,1.2800000000000002,9420.800000000001,23
berkeleydb,2026-07-11-12-03-09,4,ubuntu,small,1000000,4,read,4000000,301675.9,0.013224352,0.0062850006,0.047074,0.094427,0.0018149995,5.374501,0.0,313.4755555555555,0.0,687.6666666666666,0.0,0.0,11.700000000000001,2662.399999999998,9
berkeleydb,2026-07-11-12-03-09,4,ubuntu,small,1000000,4,update,4000000,137864.53,0.028341094,0.023397,0.063416,0.088211,0.0051690005,22.280445,0.0,285.85999999999996,0.0,694.0722222222222,0.0,0.0,0.0,4505.600000000002,18
berkeleydb,2026-07-11-12-03-09,4,ubuntu,small,1000000,8,delete,8000000,83721.38,0.09475247,0.073334,0.207152,0.306398,0.006216,50.893475,0.0,421.7180769230769,0.0,855.8346153846154,0.0,0.0,0.0,18739.199999999997,52
berkeleydb,2026-07-11-12-03-09,4,ubuntu,small,1000000,8,insert,8000000,94024.6,0.08437925,0.056292,0.238441,0.466057,0.004191,53.76281,0.0,373.1725531914894,0.0,857.8851063829787,0.0,0.0,0.09999999999999787,15974.400000000001,47
berkeleydb,2026-07-11-12-03-09,4,ubuntu,small,1000000,8,read,8000000,214245.16,0.036990944,0.016762,0.073055,0.155888,0.0013969993,46.283264,0.0,413.33608695652174,0.0,806.4478260869565,0.0,0.0,0.0,1945.5999999999985,23
berkeleydb,2026-07-11-12-03-09,4,ubuntu,small,1000000,8,update,8000000,97013.75,0.080743656,0.054965,0.163501,0.273223,0.0013970003,869.8366,0.0,406.55782608695654,0.0,827.8804347826087,0.0,0.0,0.0,16486.40000000001,46
berkeleydb,2026-07-12-04-49-46,1,ubuntu,small,0,1,doc_delete,10000,107204.9,0.009327932,0.007474,0.01327,0.019556,0.006076,7.571179,0.0,101.9,0.0,63.16,0.0,0.0,0.0,0.0,1
berkeleydb,2026-07-12-04-49-46,1,ubuntu,small,0,1,doc_increment,10000,63721.258,0.01569335,0.014667,0.020534,0.0286378,0.01327,0.420171,0.0,101.9,0.0,63.16,0.0,0.0,0.0,0.0,1
berkeleydb,2026-07-12-04-49-46,1,ubuntu,small,0,1,doc_insert,10000,92336.945,0.010829901,0.007124,0.026121,0.036668688,0.005657,12.807743,0.0,97.67,0.0,50.43,0.0,0.0,0.0,0.0,1
berkeleydb,2026-07-12-04-49-46,1,ubuntu,small,0,1,doc_read,10000,152716.6,0.0065480764,0.006146,0.00915,0.014317,0.0052380003,0.060064,0.0,88.79,0.0,60.56,0.0,0.0,0.0,0.0,1
berkeleydb,2026-07-12-04-49-46,1,ubuntu,small,0,1,doc_read_partial,10000,150832.61,0.006629866,0.006215,0.009149,0.014247,0.004889,0.054826,0.0,88.79,0.0,60.56,0.0,0.0,0.0,0.0,1
berkeleydb,2026-07-12-04-49-46,1,ubuntu,small,0,1,doc_update_partial,10000,61313.85,0.01630953,0.015156,0.0235405,0.03101,0.0132,0.375891,0.0,90.51,0.0,44.26,0.0,0.0,0.0,0.0,1
berkeleydb,2026-07-12-04-49-46,1,ubuntu,small,0,1,queue,20000,45.275433,22.087034,18.717133,64.171326,75.924034,0.019766,271.7745,0.0,47.563273542600896,0.0,316.0588340807175,0.0,0.0,2.75,24368.07,223
berkeleydb,2026-07-12-04-49-46,1,ubuntu,small,0,2,doc_delete,20000,46259.93,0.04291692,0.019974,0.040579,0.056434102,0.006216,87.706505,0.0,75.075,0.0,87.705,0.0,0.0,0.0,0.0,2
berkeleydb,2026-07-12-04-49-46,1,ubuntu,small,0,2,doc_increment,20000,49657.734,0.03999498,0.018019,0.034712,0.04896139,0.012851,51.763184,0.0,71.855,0.0,76.025,0.0,0.0,0.0,0.0,2
berkeleydb,2026-07-12-04-49-46,1,ubuntu,small,0,2,doc_insert,20000,44305.477,0.043017067,0.0120129995,0.04533145,0.06970201,0.006006,90.13347,0.0,93.86,0.0,82.62,0.0,0.0,0.0,102.40000000000873,2
berkeleydb,2026-07-12-04-49-46,1,ubuntu,small,0,2,doc_read,20000,86402.086,0.017993344,0.006775,0.012921,0.0207444,0.004679,52.440308,0.0,99.97,0.0,80.17,0.0,0.0,0.0,0.0,1
berkeleydb,2026-07-12-04-49-46,1,ubuntu,small,0,2,doc_read_partial,20000,109889.89,0.017864384,0.007054,0.0132,0.02228069,0.004609,51.39756,0.0,99.99,0.0,77.76,0.0,0.0,0.0,0.0,1
berkeleydb,2026-07-12-04-49-46,1,ubuntu,small,0,2,doc_update_partial,20000,44194.664,0.043308556,0.018509,0.037226,0.052382,0.010127,51.079147,0.0,100.2,0.0,65.24,0.0,0.0,0.0,0.0,1
berkeleydb,2026-07-12-04-49-46,1,ubuntu,small,0,2,queue,40000,56.41254,35.440857,21.346397,104.34012,153.7354,0.014387,960.16876,0.0,58.20783707865169,0.0,454.7670786516854,0.0,0.0,0.1900000000000004,48435.2,356
berkeleydb,2026-07-12-04-49-46,1,ubuntu,small,0,4,doc_delete,40000,31748.283,0.11140159,0.032895,0.085487,0.1228534,0.0063559995,143.58107,0.0,68.76,0.0,133.08,0.0,0.0,0.0,0.0,3
berkeleydb,2026-07-12-04-49-46,1,ubuntu,small,0,4,doc_increment,40000,36128.5,0.108959034,0.028426,0.063417,0.0989667,0.013758,77.537476,0.0,100.44,0.0,87.82,0.0,0.0,0.0,1024.0,2
berkeleydb,2026-07-12-04-49-46,1,ubuntu,small,0,4,doc_insert,40000,34635.184,0.1140687,0.025283,0.089678,0.1431077,0.005658,141.26126,0.0,97.24000000000001,0.0,93.83,0.0,0.0,0.040000000000000036,0.0,2
berkeleydb,2026-07-12-04-49-46,1,ubuntu,small,0,4,doc_read,40000,105055.29,0.03062909,0.0066350005,0.018648,0.035759702,0.00426,74.40057,0.0,101.595,0.0,103.91,0.0,0.0,0.0,0.0,2
berkeleydb,2026-07-12-04-49-46,1,ubuntu,small,0,4,doc_read_partial,40000,85455.94,0.035440452,0.007054,0.020394,0.03876439,0.00433,76.53168,0.0,99.60499999999999,0.0,130.45,0.0,0.0,0.0,0.0,2
berkeleydb,2026-07-12-04-49-46,1,ubuntu,small,0,4,doc_update_partial,40000,36079.418,0.10510487,0.028216,0.062439,0.09156301,0.01334,76.99913,0.0,99.505,0.0,103.405,0.0,0.0,0.0,0.0,2
berkeleydb,2026-07-12-04-49-46,1,ubuntu,small,0,4,queue,80000,60.889996,65.44526,63.54284,169.72157,305.6758,0.014876,1068.436,0.0,75.26546282245828,0.0,624.2804248861912,0.0,0.0,0.6899999999999995,96870.4,659
berkeleydb,2026-07-12-04-49-46,1,ubuntu,small,0,8,doc_delete,80000,24317.037,0.3012917,0.060064,0.1620375,0.2693866,0.006076,88.640526,0.0,84.10600000000001,0.0,181.212,0.0,0.0,0.0,0.0,5
berkeleydb,2026-07-12-04-49-46,1,ubuntu,small,0,8,doc_increment,80000,21707.586,0.33601543,0.052102998,0.1285835,0.218606,0.01327,88.46159,0.0,101.34200000000001,0.0,200.56,0.0,0.0,0.0,0.0,5
berkeleydb,2026-07-12-04-49-46,1,ubuntu,small,0,8,doc_insert,80000,24500.758,0.31087723,0.050217,0.232366,0.4304404,0.0056569995,88.50001,0.0,98.782,0.0,180.568,0.0,0.0,0.07000000000000028,0.0,5
berkeleydb,2026-07-12-04-49-46,1,ubuntu,small,0,8,doc_read,80000,63234.965,0.10208912,0.010476001,0.040578,0.083042696,0.0037719992,88.76066,0.0,101.56333333333333,0.0,167.02666666666667,0.0,0.0,0.0,0.0,3
berkeleydb,2026-07-12-04-49-46,1,ubuntu,small,0,8,doc_read_partial,80000,62384.906,0.115334935,0.010965,0.040578,0.0820657,0.0027940006,88.47361,0.0,100.715,0.0,190.9,0.0,0.0,0.0,0.0,4
berkeleydb,2026-07-12-04-49-46,1,ubuntu,small,0,8,doc_update_partial,80000,19688.783,0.37235796,0.055873998,0.135075,0.22810918,0.01341,88.43582,0.0,88.926,0.0,191.76,0.0,0.0,0.0,0.0,5
berkeleydb,2026-07-12-04-49-46,1,ubuntu,small,0,8,queue,160000,55.116505,144.79285,116.84208,355.86694,583.233,0.015225,4725.45,0.0,84.49651964162646,0.0,861.220355616816,0.0,0.0,1.4000000000000004,194560.0,1451
berkeleydb,2026-07-12-06-22-20,2,ubuntu,small,0,1,doc_delete,10000,73088.36,0.013682069,0.007543001,0.013693449,0.019905,0.0061459998,49.641804,0.0,148.18,0.0,71.92,0.0,0.0,0.0,0.0,1
berkeleydb,2026-07-12-06-22-20,2,ubuntu,small,0,1,doc_increment,10000,63728.38,0.015691597,0.0147359995,0.020534,0.028636688,0.012781,0.406486,0.0,148.18,0.0,71.92,0.0,0.0,0.0,0.0,1
berkeleydb,2026-07-12-06-22-20,2,ubuntu,small,0,1,doc_insert,10000,59241.684,0.016880006,0.007124,0.025772,0.036319688,0.0055869995,74.451294,0.0,139.38,0.0,55.85,0.0,0.0,0.0,0.0,1
berkeleydb,2026-07-12-06-22-20,2,ubuntu,small,0,1,doc_read,10000,153088.38,0.0065321745,0.0061459998,0.00866,0.014318,0.0052380003,0.050217,0.0,123.42,0.0,60.64,0.0,0.0,0.0,0.0,1
berkeleydb,2026-07-12-06-22-20,2,ubuntu,small,0,1,doc_read_partial,10000,150725.61,0.0066345725,0.006216,0.008664451,0.014388,0.0052379994,0.072357,0.0,123.42,0.0,60.64,0.0,0.0,0.0,0.0,1
berkeleydb,2026-07-12-06-22-20,2,ubuntu,small,0,1,doc_update_partial,10000,60991.4,0.016395755,0.015086,0.023816999,0.031429,0.01327,0.382879,0.0,115.26,0.0,44.38,0.0,0.0,0.0,0.0,1
berkeleydb,2026-07-12-06-22-20,2,ubuntu,small,0,1,queue,20000,45.39864,22.02709,20.275326,62.40643,74.85483,0.018508,216.4547,0.0,47.74135135135135,0.0,294.95828828828826,0.0,0.0,4.27,24365.97,222
berkeleydb,2026-07-12-06-22-20,2,ubuntu,small,0,2,doc_delete,20000,61095.176,0.028597271,0.019137,0.038274,0.050427,0.006147,83.3909,0.0,97.225,0.0,95.935,0.0,0.0,0.0,0.0,2
berkeleydb,2026-07-12-06-22-20,2,ubuntu,small,0,2,doc_increment,20000,97634.234,0.020459931,0.018578,0.031988,0.046166,0.014317,0.314362,0.0,163.08,0.0,76.57,0.0,0.0,0.0,0.0,1
berkeleydb,2026-07-12-06-22-20,2,ubuntu,small,0,2,doc_insert,20000,68102.055,0.029295566,0.011524,0.043302,0.063417,0.0060759992,81.6132,0.0,141.8,0.0,76.69,0.0,0.0,0.0,0.0,1
berkeleydb,2026-07-12-06-22-20,2,ubuntu,small,0,2,doc_read,20000,260724.52,0.007570844,0.007054,0.010965,0.017251,0.0046099992,0.066211,0.0,179.01,0.0,55.82,0.0,0.0,0.0,0.0,1
berkeleydb,2026-07-12-06-22-20,2,ubuntu,small,0,2,doc_read_partial,20000,263158.4,0.007489503,0.006704,0.01096945,0.019346,0.004679,0.347048,0.0,194.77,0.0,72.55,0.0,0.0,0.0,0.0,1
berkeleydb,2026-07-12-06-22-20,2,ubuntu,small,0,2,doc_update_partial,20000,93575.02,0.021366209,0.018858,0.034362,0.044002403,0.014248,0.303536,0.0,194.77,0.0,72.55,0.0,0.0,0.0,0.0,1
berkeleydb,2026-07-12-06-22-20,2,ubuntu,small,0,2,queue,40000,66.83516,29.352106,15.752009,91.07222,134.17613,0.014458,1260.6267,0.0,70.53983333333333,0.0,422.8186,0.0,0.0,2.21,48640.00000000001,300
berkeleydb,2026-07-12-06-22-20,2,ubuntu,small,0,4,doc_delete,40000,82124.42,0.047435876,0.030032,0.074732,0.10385669,0.0062160008,39.730335,0.0,152.345,0.0,128.285,0.0,0.0,0.0,0.0,2
berkeleydb,2026-07-12-06-22-20,2,ubuntu,small,0,4,doc_increment,40000,70814.36,0.055056874,0.028146,0.061111998,0.088211,0.013898999,49.502476,0.0,153.47500000000002,0.0,105.535,0.0,0.0,0.0,0.0,2
berkeleydb,2026-07-12-06-22-20,2,ubuntu,small,0,4,doc_insert,40000,78249.55,0.04775001,0.024724001,0.08884345,0.1382887,0.006076,34.839832,0.0,153.54,0.0,121.4,0.0,0.0,0.0,0.0,2
berkeleydb,2026-07-12-06-22-20,2,ubuntu,small,0,4,doc_read,40000,216451.53,0.014654149,0.0067749997,0.018229,0.03101,0.003841,48.878784,0.0,197.91,0.0,95.14,0.0,0.0,0.0,0.0,1
berkeleydb,2026-07-12-06-22-20,2,ubuntu,small,0,4,doc_read_partial,40000,222265.08,0.014464087,0.0066350005,0.018926999,0.03436201,0.00433,49.75223,0.0,194.45,0.0,67.78,0.0,0.0,0.0,0.0,1
berkeleydb,2026-07-12-06-22-20,2,ubuntu,small,0,4,doc_update_partial,40000,68439.7,0.056395385,0.029544,0.061601,0.08583601,0.013969,45.616375,0.0,201.87,0.0,136.64999999999998,0.0,0.0,0.0,0.0,2
berkeleydb,2026-07-12-06-22-20,2,ubuntu,small,0,4,queue,80000,72.13069,55.204674,38.843536,153.27205,235.52356,0.014806,1914.4083,0.0,87.37203603603604,0.0,591.4154954954954,0.0,0.0,1.3599999999999994,96870.4,555
berkeleydb,2026-07-12-06-22-20,2,ubuntu,small,0,8,doc_delete,80000,42389.27,0.16001081,0.058877,0.153514,0.2282457,0.0061459998,245.70316,0.0,144.11333333333334,0.0,171.17333333333332,0.0,0.0,0.0,0.0,3
berkeleydb,2026-07-12-06-22-20,2,ubuntu,small,0,8,doc_increment,80000,47209.406,0.15889464,0.049797,0.118452996,0.168949,0.013339999,82.14215,0.0,206.11,0.0,196.36666666666667,0.0,0.0,0.0,0.0,3
berkeleydb,2026-07-12-06-22-20,2,ubuntu,small,0,8,doc_insert,80000,50095.832,0.1515663,0.045747,0.20582946,0.3719852,0.005588001,120.70183,0.0,174.66666666666666,0.0,180.33333333333334,0.0,0.0,0.0,1024.0,3
berkeleydb,2026-07-12-06-22-20,2,ubuntu,small,0,8,doc_read,80000,139826.33,0.047322832,0.008661,0.030102002,0.052522,0.004260999,77.26687,0.0,199.865,0.0,175.75,0.0,0.0,0.0,0.0,2
berkeleydb,2026-07-12-06-22-20,2,ubuntu,small,0,8,doc_read_partial,80000,141189.3,0.042593684,0.00894,0.030521002,0.05475769,0.0041910005,75.61677,0.0,200.72,0.0,178.75,0.0,0.0,0.0,0.0,2
berkeleydb,2026-07-12-06-22-20,2,ubuntu,small,0,8,doc_update_partial,80000,46009.473,0.16231406,0.050635,0.115798,0.16762339,0.013340001,76.32874,0.0,205.17333333333332,0.0,207.4333333333333,0.0,0.0,0.0,0.0,3
berkeleydb,2026-07-12-06-22-20,2,ubuntu,small,0,8,queue,160000,70.87015,112.83893,99.24406,316.80875,572.0177,0.013969,1571.7272,0.0,102.44333923826395,0.0,840.5123117803366,0.0,0.0,2.3499999999999996,194560.0,1129
berkeleydb,2026-07-12-07-37-09,4,ubuntu,small,0,1,doc_delete,10000,34117.766,0.029310241,0.007682,0.013479001,0.01948669,0.0067050005,205.34824,0.0,147.87,0.0,80.62,0.0,0.0,0.0,0.0,1
berkeleydb,2026-07-12-07-37-09,4,ubuntu,small,0,1,doc_increment,10000,63165.188,0.015831504,0.014807,0.02060745,0.028636701,0.013270001,0.411512,0.0,171.67,0.0,56.46,0.0,0.0,0.0,0.0,1
berkeleydb,2026-07-12-07-37-09,4,ubuntu,small,0,1,doc_insert,10000,52953.996,0.018884316,0.0071239993,0.02570205,0.036807,0.0056569986,93.8894,0.0,135.37,0.0,49.42,0.0,0.0,0.0,0.0,1
berkeleydb,2026-07-12-07-37-09,4,ubuntu,small,0,1,doc_read,10000,151608.78,0.0065959245,0.006146001,0.00901,0.014457,0.0043300004,0.065093,0.0,274.17,0.0,39.64,0.0,0.0,0.0,0.0,1
berkeleydb,2026-07-12-07-37-09,4,ubuntu,small,0,1,doc_read_partial,10000,149283.38,0.0066986694,0.006216,0.009568,0.014388001,0.00475,0.049029,0.0,176.59,0.0,55.62,0.0,0.0,0.0,0.0,1
berkeleydb,2026-07-12-07-37-09,4,ubuntu,small,0,1,doc_update_partial,10000,62513.75,0.015996482,0.014807001,0.02284245,0.030033,0.013479001,0.378826,0.0,171.67,0.0,56.46,0.0,0.0,0.0,0.0,1
berkeleydb,2026-07-12-07-37-09,4,ubuntu,small,0,1,queue,20000,46.155594,21.665846,17.654404,64.418625,78.67206,0.01774,260.2524,0.0,48.486788990825694,0.0,322.8447247706422,0.0,0.0,1.42599609375,24366.48,218
berkeleydb,2026-07-12-07-37-09,4,ubuntu,small,0,2,doc_delete,20000,88887.82,0.022039182,0.020394,0.03994905,0.05384969,0.0067050005,8.3621,0.0,135.135,0.0,100.09,0.0,0.0,0.0,307.1999999999971,2
berkeleydb,2026-07-12-07-37-09,4,ubuntu,small,0,2,doc_increment,20000,99917.375,0.019989572,0.018089,0.031918,0.04400239,0.013759001,0.427156,0.0,238.59,0.0,85.14,0.0,0.0,0.0,0.0,1
berkeleydb,2026-07-12-07-37-09,4,ubuntu,small,0,2,doc_insert,20000,102408.71,0.019439867,0.011524,0.04323645,0.063347,0.0053080004,15.956072,0.0,250.43,0.0,85.05,0.0,0.0,0.0,0.0,1
berkeleydb,2026-07-12-07-37-09,4,ubuntu,small,0,2,doc_read,20000,258204.4,0.0077297455,0.0067749987,0.012012999,0.021511,0.004678999,0.145412,0.0,250.43,0.0,85.05,0.0,0.0,0.0,0.0,1
berkeleydb,2026-07-12-07-37-09,4,ubuntu,small,0,2,doc_read_partial,20000,259065.16,0.0077056536,0.0069840006,0.011313999,0.020883001,0.004678999,0.089678,0.0,271.05,0.0,75.88,0.0,0.0,0.0,0.0,1
berkeleydb,2026-07-12-07-37-09,4,ubuntu,small,0,2,doc_update_partial,20000,95346.414,0.020975778,0.018648,0.033944,0.0433727,0.013967999,0.36353,0.0,238.59,0.0,85.14,0.0,0.0,0.0,0.0,1
berkeleydb,2026-07-12-07-37-09,4,ubuntu,small,0,2,queue,40000,59.45388,33.636417,17.728046,112.90672,178.95529,0.014736,756.0911,0.0,64.88789940828403,0.0,428.80227810650894,0.0,0.0,1.5499999999999998,48537.6,338
berkeleydb,2026-07-12-07-37-09,4,ubuntu,small,0,4,doc_delete,40000,81447.91,0.04726954,0.030521002,0.074451,0.098967694,0.006216,88.76037,0.0,174.48,0.0,146.99,0.0,0.0,0.0,0.0,2
berkeleydb,2026-07-12-07-37-09,4,ubuntu,small,0,4,doc_increment,40000,110736.195,0.03577423,0.027656998,0.057833448,0.0777347,0.013829001,47.503872,0.0,299.1,0.0,136.1,0.0,0.0,0.0,0.0,1
berkeleydb,2026-07-12-07-37-09,4,ubuntu,small,0,4,doc_insert,40000,62977.336,0.061292224,0.024794001,0.087792,0.138497,0.0042599984,86.37721,0.0,254.58,0.0,119.6,0.0,0.0,0.0,0.0,1
berkeleydb,2026-07-12-07-37-09,4,ubuntu,small,0,4,doc_read,40000,466613.22,0.008307096,0.006286,0.018437998,0.032476,0.003841,0.111956,0.0,351.07,0.0,63.39,0.0,0.0,0.0,0.0,1
berkeleydb,2026-07-12-07-37-09,4,ubuntu,small,0,4,doc_read_partial,40000,454943.03,0.008427111,0.0066350005,0.018019,0.031499002,0.0041900002,0.088700004,0.0,326.21,0.0,135.9,0.0,0.0,0.0,0.0,1
berkeleydb,2026-07-12-07-37-09,4,ubuntu,small,0,4,doc_update_partial,40000,125846.07,0.03150073,0.028635,0.05762345,0.07480001,0.013758999,0.321064,0.0,312.655,0.0,136.0,0.0,0.0,0.0,0.0,2
berkeleydb,2026-07-12-07-37-09,4,ubuntu,small,0,4,queue,80000,76.06592,52.261433,18.991531,154.40916,335.43054,0.014597001,1893.3701,0.0,93.20994296577946,0.0,619.3456273764258,0.0,0.0,1.6499999999999995,96563.2,526
berkeleydb,2026-07-12-07-37-09,4,ubuntu,small,0,8,doc_delete,80000,83549.62,0.09308432,0.058109,0.143039,0.197096,0.006565,99.592285,0.0,199.74,0.0,153.795,0.0,0.0,0.0,1024.0,2
berkeleydb,2026-07-12-07-37-09,4,ubuntu,small,0,8,doc_increment,80000,94811.86,0.080805615,0.047423,0.108745,0.14960468,0.013269999,91.15583,0.0,351.525,0.0,198.75,0.0,0.0,0.0,0.0,2
berkeleydb,2026-07-12-07-37-09,4,ubuntu,small,0,8,doc_insert,80000,57159.293,0.12492751,0.047702,0.208551,0.3606718,0.0056570005,242.65808,0.0,270.14,0.0,175.86333333333334,0.0,0.0,0.0,0.0,3
berkeleydb,2026-07-12-07-37-09,4,ubuntu,small,0,8,doc_read,80000,296735.94,0.022607053,0.009569001,0.032896,0.062719,0.004260999,49.521107,0.0,394.88,0.0,70.79,0.0,0.0,0.0,0.0,1
berkeleydb,2026-07-12-07-37-09,4,ubuntu,small,0,8,doc_read_partial,80000,289483.0,0.02380733,0.00908,0.031499,0.05433869,0.004260999,47.006065,0.0,387.83,0.0,181.0,0.0,0.0,0.0,0.0,1
berkeleydb,2026-07-12-07-37-09,4,ubuntu,small,0,8,doc_update_partial,80000,95142.555,0.07777126,0.046584997,0.105044,0.145063,0.013758999,81.09245,0.0,402.79999999999995,0.0,224.55,0.0,0.0,0.0,0.0,2
berkeleydb,2026-07-12-07-37-09,4,ubuntu,small,0,8,queue,160000,70.88915,112.5458,104.92897,277.40018,391.47614,0.014807001,2287.2478,0.0,100.23102040816326,0.0,819.9689440993789,0.0,0.0,2.17,194560.0,1127
couchbase,2026-07-10-22-23-39,1,ubuntu,medium,0,1,doc_delete,10000,5198.096,0.19237812,0.178938,0.25380906,0.2895018,0.152606,1.157716,45.8,287.65,646.0999999999999,99.005,0.0,0.0,0.0,0.0,2
couchbase,2026-07-10-22-23-39,1,ubuntu,medium,0,1,doc_increment,10000,4006.056,0.24962208,0.254578,0.30388606,0.35620388,0.185991,0.880161,52.754999999999995,74.435,647.95,63.605000000000004,0.0,102.39999999999418,0.0,0.0,2
couchbase,2026-07-10-22-23-39,1,ubuntu,medium,0,1,doc_insert,10000,3012.3918,0.33196214,0.240329,0.38533,0.537099,0.207504,70.74744,73.89999999999999,177.48666666666668,643.1333333333333,79.84333333333333,0.0,102.39999999999418,0.0,0.0,3
couchbase,2026-07-10-22-23-39,1,ubuntu,medium,0,1,doc_read,10000,4750.532,0.21050273,0.2120085,0.26561648,0.3082912,0.161686,0.761287,36.8,190.21999999999997,653.25,63.94,0.0,0.0,0.0,0.0,2
couchbase,2026-07-10-22-23-39,1,ubuntu,medium,0,1,doc_read_partial,10000,3935.5803,0.25409213,0.247104,0.297538,0.31988308,0.178029,0.778538,31.155,186.08,652.2,58.05500000000001,0.0,0.0,0.0,0.0,2
couchbase,2026-07-10-22-23-39,1,ubuntu,medium,0,1,doc_update_partial,10000,2907.1274,0.3439822,0.345862,0.41863805,0.4518861,0.223777,0.936035,41.72666666666667,228.52666666666667,650.4666666666667,80.14666666666666,0.0,0.0,0.0,0.0,3
couchbase,2026-07-10-22-23-39,1,ubuntu,medium,0,1,mix_10W_90R,10000,2229.7288,0.44848505,0.2202495,0.35012645,0.5354342,0.15561001,61.375362,101.43133333333334,64.502,638.6666666666666,79.99600000000001,0.0,614.4000000000087,0.0,10.240000000000009,15
